Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
TXN_7543921,1,3,2.0,6.0,0,0,2023-12-06
TXN_8714536,3,4,4.0,16.0,2,1,2023-05-06
TXN_3282601,3,2,3.0,6.0,2,0,2023-02-03
TXN_4569599,3,2,1.5,3.0,0,1,2023-02-07
TXN_2970011,1,4,2.0,8.0,1,1,2023-06-04
TXN_5556328,7,5,1.5,7.5,2,0,2023-12-10
TXN_8786159,1,3,2.0,6.0,0,0,2023-04-05
TXN_2467699,7,1,1.5,1.5,0,1,2023-06-17
TXN_3085628,4,1,5.0,5.0,0,1,2023-08-26
TXN_7952153,6,2,4.0,8.0,2,1,2023-07-24
TXN_4439321,1,3,2.0,6.0,0,0,2023-04-25
TXN_1488127,7,5,3.0,7.5,2,1,2023-12-12
TXN_6687734,0,1,3.0,3.0,2,0,2023-03-14
TXN_7323885,5,5,4.0,20.0,0,0,2023-09-15
TXN_7894558,1,2,2.0,4.0,2,1,2023-01-04
TXN_4019040,7,1,1.5,1.5,0,0,2023-02-01
TXN_1570573,5,3,4.0,12.0,2,1,2023-04-09
TXN_5991995,0,1,3.0,3.0,2,0,2023-01-08
TXN_2437586,5,4,4.0,16.0,0,1,2023-08-29
TXN_7326827,6,1,4.0,4.0,2,0,2023-06-30
TXN_6004431,5,2,4.0,8.0,0,1,2023-04-07
TXN_7475500,2,2,1.0,2.0,0,1,2023-11-22
TXN_8122317,1,3,2.0,6.0,0,1,2023-10-16
TXN_2028930,2,2,1.0,2.0,2,1,2023-11-25
TXN_3394874,1,4,2.0,8.0,1,1,2023-06-18
TXN_5804346,7,5,1.5,1.5,1,1,2023-07-05
TXN_5926025,3,2,4.0,6.0,2,1,2023-07-29
TXN_2220389,4,4,5.0,20.0,1,1,2023-07-26
TXN_9603773,2,2,1.0,2.0,1,1,2023-10-10
TXN_1285279,1,2,2.0,4.0,0,1,2023-04-09
TXN_5244558,6,4,4.0,16.0,2,1,2023-06-06
TXN_1702434,6,3,4.0,12.0,2,1,2023-07-22
TXN_2425755,6,1,4.0,4.0,2,1,2023-09-14
TXN_5350200,3,1,4.0,4.0,0,0,2023-12-02
TXN_7151817,5,1,4.0,4.0,0,0,2023-05-18
TXN_7514589,3,3,3.0,9.0,0,1,2023-07-25
TXN_5962237,3,1,3.0,3.0,2,1,2023-10-31
TXN_9059245,3,1,4.0,4.0,0,1,2023-07-11
TXN_2188356,7,1,1.5,1.5,2,0,2023-07-14
TXN_8019335,6,3,4.0,12.0,2,1,2023-11-26
TXN_5921650,4,5,5.0,20.0,2,0,2023-10-13
TXN_5248011,0,2,3.0,6.0,2,0,2023-01-21
TXN_7332957,5,5,4.0,20.0,2,1,2023-07-26
TXN_1278539,7,1,1.5,1.5,1,1,2023-04-04
TXN_1186221,4,4,5.0,20.0,0,1,2023-04-21
TXN_3086676,0,2,3.0,6.0,0,1,2023-07-21
TXN_9696138,3,3,3.0,9.0,2,1,2023-12-01
TXN_1846455,5,4,4.0,16.0,2,1,2023-03-16
TXN_1548245,3,4,4.0,16.0,1,1,2023-03-15
TXN_1839407,2,3,1.0,3.0,0,1,2023-03-15
TXN_9028798,0,2,3.0,6.0,0,0,2023-05-25
TXN_4672332,0,4,3.0,6.0,0,0,2023-03-29
TXN_2726078,1,3,2.0,6.0,2,1,2023-11-27
TXN_5249091,6,5,4.0,20.0,1,0,2023-08-15
TXN_9507397,2,3,1.0,3.0,1,1,2023-10-26
TXN_6948649,3,5,1.5,7.5,0,0,2023-11-27
TXN_3300171,2,5,1.0,5.0,1,0,2023-02-14
TXN_2773085,1,1,3.0,2.0,2,1,2023-10-16
TXN_4697112,5,3,4.0,12.0,1,1,2023-04-08
TXN_7897423,3,4,5.0,20.0,2,1,2023-05-24
TXN_6373380,1,4,2.0,8.0,0,0,2023-07-21
TXN_8668590,2,4,1.0,4.0,2,1,2023-04-18
TXN_9121676,6,4,4.0,16.0,2,1,2023-12-25
TXN_4956012,5,1,4.0,4.0,2,0,2023-07-20
TXN_4341126,0,2,3.0,6.0,0,1,2023-07-01
TXN_9792412,7,5,1.5,6.0,2,1,2023-06-15
TXN_2103018,0,5,3.0,6.0,1,0,2023-11-24
TXN_9843421,3,3,3.0,9.0,2,0,2023-09-06
TXN_2227781,0,1,3.0,3.0,0,1,2023-01-21
TXN_6159539,3,1,3.0,3.0,2,1,2023-01-12
TXN_8014766,3,1,4.0,4.0,2,1,2023-10-05
TXN_5234152,2,5,1.0,5.0,2,1,2023-03-26
TXN_9468033,3,1,3.0,3.0,1,1,2023-12-13
TXN_3132304,5,1,4.0,4.0,1,1,2023-01-21
TXN_6262910,0,4,3.0,12.0,0,1,2023-07-02
TXN_7543841,2,3,1.0,3.0,0,0,2023-11-07
TXN_7901672,2,1,1.0,1.0,2,1,2023-06-24
TXN_1058957,3,2,3.0,6.0,0,0,2023-03-21
TXN_7635738,1,5,2.0,8.0,0,1,2023-08-08
TXN_2728444,4,1,5.0,5.0,2,1,2023-01-23
TXN_9073184,0,2,3.0,6.0,2,1,2023-04-14
TXN_2044945,3,2,1.5,3.0,0,1,2023-10-18
TXN_5665341,7,5,1.5,7.5,0,1,2023-02-27
TXN_1509627,3,4,3.0,12.0,2,1,2023-03-23
TXN_7813066,3,1,3.0,3.0,2,1,2023-02-28
TXN_5518591,2,4,1.0,4.0,2,1,2023-09-21
TXN_6540415,0,5,3.0,15.0,2,1,2023-05-27
TXN_2991726,3,5,3.0,15.0,2,0,2023-09-01
TXN_7939659,0,3,3.0,9.0,2,1,2023-07-26
TXN_7531403,6,2,4.0,8.0,0,0,2023-07-08
TXN_3767196,4,4,5.0,20.0,0,1,2023-08-30
TXN_3562332,4,5,5.0,25.0,2,1,2023-06-20
TXN_7302788,1,1,2.0,2.0,0,0,2023-09-18
TXN_9233948,2,4,1.0,4.0,0,1,2023-03-26
TXN_1510673,3,3,3.0,9.0,2,1,2023-02-26
TXN_9867586,6,4,4.0,16.0,2,0,2023-06-02
TXN_1750875,3,3,3.0,9.0,2,1,2023-12-13
TXN_6397944,4,5,5.0,25.0,2,1,2023-10-31
TXN_5216430,2,3,3.0,3.0,2,1,2023-02-05
TXN_2723755,3,3,3.0,9.0,0,1,2023-06-30
TXN_2313646,5,3,4.0,12.0,2,0,2023-08-24
TXN_4028494,0,3,3.0,9.0,2,0,2023-10-22
TXN_1412415,3,3,3.0,9.0,0,0,2023-02-24
TXN_7398884,3,3,4.0,12.0,2,1,2023-12-24
TXN_6546131,1,4,2.0,8.0,1,0,2023-06-26
TXN_9030656,3,5,3.0,15.0,2,1,2023-12-12
TXN_1950777,4,5,5.0,25.0,0,1,2023-08-26
TXN_4605239,1,1,2.0,2.0,1,1,2023-08-06
TXN_8019396,5,3,4.0,12.0,2,1,2023-10-20
TXN_7874772,7,1,1.5,1.5,1,1,2023-04-26
TXN_2625464,6,3,4.0,12.0,1,0,2023-10-06
TXN_9338442,0,1,3.0,3.0,2,0,2023-12-29
TXN_2953908,1,5,2.0,10.0,1,0,2023-10-11
TXN_2576936,0,3,3.0,9.0,0,1,2023-10-14
TXN_4586482,3,3,3.0,9.0,2,0,2023-09-04
TXN_3660806,2,5,3.0,5.0,2,1,2023-02-14
TXN_6410244,7,4,1.5,6.0,1,1,2023-01-06
TXN_5026431,3,5,4.0,20.0,0,1,2023-12-05
TXN_3106348,4,4,5.0,20.0,2,0,2023-01-10
TXN_6216278,1,4,2.0,8.0,1,0,2023-11-06
TXN_9947324,5,2,4.0,8.0,2,1,2023-08-22
TXN_9531434,2,1,1.0,6.0,1,1,2023-10-09
TXN_4104718,2,2,1.0,2.0,0,1,2023-11-08
TXN_5789560,3,2,3.0,6.0,0,1,2023-02-13
TXN_8285752,2,4,1.0,4.0,2,0,2023-01-07
TXN_8099340,3,4,1.5,6.0,2,0,2023-04-23
TXN_7733300,6,2,4.0,8.0,0,1,2023-12-10
TXN_4416331,2,1,1.0,1.0,2,1,2023-02-13
TXN_3551665,3,4,3.0,12.0,1,0,2023-04-06
TXN_7377496,3,1,3.0,3.0,1,1,2023-02-28
TXN_4637438,4,2,5.0,10.0,2,1,2023-04-07
TXN_5493965,3,1,3.0,3.0,2,1,2023-06-16
TXN_2525207,2,2,1.0,2.0,2,1,2023-11-25
TXN_7354480,0,2,3.0,6.0,0,1,2023-01-17
TXN_6819128,4,1,5.0,5.0,0,1,2023-10-19
TXN_5023419,2,3,1.0,3.0,2,1,2023-02-26
TXN_9864890,5,3,4.0,12.0,2,0,2023-12-06
TXN_8798330,3,1,2.0,2.0,2,0,2023-02-16
TXN_9951411,1,1,2.0,2.0,0,0,2023-08-09
TXN_6755795,6,5,4.0,20.0,0,1,2023-02-22
TXN_7507071,6,2,4.0,8.0,2,0,2023-01-10
TXN_1018470,3,3,3.0,9.0,2,1,2023-01-14
TXN_2924262,2,5,1.0,5.0,2,1,2023-09-01
TXN_6472242,5,1,4.0,4.0,2,1,2023-03-27
TXN_8482647,5,5,4.0,20.0,1,1,2023-01-08
TXN_6994354,4,5,5.0,25.0,2,1,2023-07-03
TXN_3520910,4,1,5.0,5.0,1,1,2023-05-06
TXN_8589003,7,4,1.5,6.0,0,1,2023-08-25
TXN_3219263,6,5,4.0,20.0,2,1,2023-03-31
TXN_9619442,0,4,3.0,12.0,2,0,2023-05-23
TXN_1050323,3,1,3.0,3.0,2,0,2023-03-10
TXN_8379815,6,5,3.0,20.0,1,1,2023-07-31
TXN_6746916,1,1,2.0,2.0,0,1,2023-11-15
TXN_1547717,5,5,4.0,6.0,2,1,2023-12-15
TXN_8407982,4,2,5.0,10.0,2,1,2023-09-17
TXN_3484276,2,5,1.0,5.0,2,1,2023-06-14
TXN_3705669,7,2,1.5,3.0,2,1,2023-11-23
TXN_4105487,5,4,4.0,16.0,2,0,2023-04-13
TXN_6856558,3,4,3.0,12.0,2,1,2023-10-30
TXN_3669990,7,2,1.5,3.0,0,1,2023-01-27
TXN_5994713,7,3,1.5,4.5,2,1,2023-03-05
TXN_8091357,1,1,2.0,2.0,0,1,2023-12-28
TXN_9555958,6,4,4.0,16.0,2,1,2023-09-30
TXN_4194085,4,1,5.0,5.0,1,1,2023-05-25
TXN_7780748,2,3,1.0,3.0,1,0,2023-01-19
TXN_7914340,7,5,1.5,1.5,2,1,2023-09-04
TXN_7780786,0,1,3.0,3.0,1,1,2023-10-30
TXN_1048284,4,2,5.0,10.0,0,0,2023-08-19
TXN_3301517,4,5,5.0,25.0,1,0,2023-04-13
TXN_3120848,2,1,1.0,1.0,0,0,2023-11-01
TXN_3764807,6,2,3.0,8.0,2,1,2023-08-28
TXN_3315467,5,2,4.0,8.0,2,1,2023-11-17
TXN_9363990,0,3,3.0,6.0,1,1,2023-01-17
TXN_9666257,3,2,3.0,6.0,2,0,2023-09-27
TXN_1504466,1,1,2.0,2.0,0,1,2023-11-07
TXN_3324387,3,1,4.0,4.0,1,1,2023-12-13
TXN_1477525,4,3,5.0,15.0,0,1,2023-11-06
TXN_9063624,1,1,2.0,2.0,1,1,2023-04-21
TXN_1595139,6,5,4.0,20.0,0,1,2023-08-24
TXN_8606912,4,5,3.0,25.0,2,1,2023-03-10
TXN_8548232,5,4,4.0,16.0,2,0,2023-06-21
TXN_6074414,4,2,5.0,10.0,1,1,2023-11-13
TXN_2010658,6,3,4.0,12.0,2,1,2023-02-20
TXN_5070577,2,5,1.0,4.0,1,1,2023-02-07
TXN_5426236,3,3,4.0,12.0,0,1,2023-08-31
TXN_8867957,5,1,4.0,4.0,2,1,2023-01-04
TXN_3241422,4,2,5.0,10.0,0,1,2023-07-17
TXN_6036254,3,3,2.0,6.0,1,1,2023-09-20
TXN_3580048,6,5,3.0,20.0,2,1,2023-05-17
TXN_2756336,6,3,4.0,12.0,1,1,2023-07-07
TXN_9691873,3,2,3.0,6.0,2,1,2023-02-15
TXN_2466187,1,2,2.0,4.0,2,1,2023-04-18
TXN_7964520,1,1,2.0,2.0,2,0,2023-03-26
TXN_3185667,7,5,3.0,7.5,2,1,2023-12-26
TXN_8167741,5,4,4.0,16.0,2,1,2023-09-09
TXN_1015883,2,4,1.0,4.0,0,0,2023-10-16
TXN_8838566,0,5,3.0,15.0,2,0,2023-07-25
TXN_2423343,7,4,1.5,6.0,2,0,2023-09-25
TXN_1496038,3,4,3.0,12.0,2,0,2023-12-22
TXN_9484436,4,1,3.0,5.0,1,0,2023-01-20
TXN_7670699,3,1,3.0,3.0,0,0,2023-12-24
TXN_7765640,3,5,2.0,2.0,1,1,2023-07-07
TXN_5412418,3,3,3.0,9.0,0,1,2023-09-23
TXN_2053631,4,1,5.0,5.0,1,1,2023-03-21
TXN_3632064,2,5,1.0,5.0,0,1,2023-02-12
TXN_4254587,6,1,4.0,4.0,2,1,2023-05-27
TXN_9605972,0,3,3.0,9.0,2,1,2023-09-30
TXN_1323030,4,4,5.0,20.0,2,0,2023-03-30
TXN_7989903,3,2,3.0,6.0,0,1,2023-06-19
TXN_7423885,3,4,3.0,12.0,2,1,2023-09-06
TXN_1495371,5,2,4.0,6.0,1,1,2023-07-21
TXN_8934025,2,2,1.0,2.0,2,1,2023-12-18
TXN_7515290,6,5,4.0,12.0,2,1,2023-12-23
TXN_3711520,7,1,1.5,1.5,2,0,2023-06-29
TXN_3841683,5,1,4.0,4.0,2,0,2023-06-20
TXN_9100530,5,3,4.0,12.0,2,1,2023-05-21
TXN_3112013,5,5,4.0,20.0,0,0,2023-01-06
TXN_7786787,7,1,1.5,1.5,1,1,2023-07-08
TXN_7160196,5,1,4.0,4.0,2,0,2023-12-06
TXN_4634894,1,1,2.0,2.0,2,1,2023-12-09
TXN_8214944,3,3,1.5,4.5,1,0,2023-11-18
TXN_1080377,0,2,3.0,6.0,2,1,2023-04-08
TXN_8566683,6,4,4.0,16.0,0,1,2023-08-09
TXN_2784588,3,2,3.0,6.0,0,1,2023-03-26
TXN_6110769,2,2,1.0,2.0,2,1,2023-03-02
TXN_1637334,3,2,1.5,3.0,1,0,2023-08-09
TXN_9514452,3,5,3.0,10.0,1,1,2023-07-29
TXN_8787350,5,5,4.0,20.0,2,1,2023-05-21
TXN_7533675,6,3,4.0,12.0,2,0,2023-10-28
TXN_2264601,7,1,1.5,1.5,2,1,2023-01-21
TXN_6024139,3,4,3.0,12.0,2,1,2023-08-15
TXN_9841397,1,4,2.0,8.0,0,0,2023-12-28
TXN_7302991,3,4,4.0,16.0,2,1,2023-04-05
TXN_6093331,6,2,4.0,8.0,1,1,2023-06-24
TXN_3087096,7,3,3.0,4.5,0,1,2023-08-19
TXN_8324315,4,1,5.0,5.0,2,1,2023-08-07
TXN_8933679,4,3,5.0,15.0,2,0,2023-09-24
TXN_3528653,0,1,3.0,3.0,2,1,2023-02-26
TXN_4256155,0,5,3.0,15.0,2,1,2023-04-06
TXN_7186675,2,4,1.0,4.0,0,1,2023-11-09
TXN_5295223,3,5,5.0,25.0,0,0,2023-03-23
TXN_8578861,4,5,5.0,25.0,2,0,2023-05-16
TXN_8028042,1,3,2.0,6.0,2,1,2023-04-05
TXN_4021467,1,2,2.0,4.0,2,1,2023-04-02
TXN_4807037,4,5,5.0,25.0,0,0,2023-12-08
TXN_3975938,5,3,4.0,12.0,1,1,2023-09-04
TXN_3312653,2,5,1.0,5.0,0,1,2023-12-09
TXN_1405498,3,2,3.0,6.0,2,1,2023-12-31
TXN_6571288,5,2,4.0,8.0,1,1,2023-10-23
TXN_7560210,3,5,3.0,15.0,2,1,2023-02-21
TXN_2905234,2,1,1.0,1.0,1,1,2023-09-24
TXN_3630981,1,2,2.0,4.0,2,0,2023-10-31
TXN_3339728,3,5,3.0,15.0,2,0,2023-05-13
TXN_3826298,2,3,1.0,3.0,2,1,2023-11-28
TXN_7854306,5,1,4.0,4.0,0,0,2023-09-17
TXN_6034709,3,2,2.0,4.0,1,1,2023-06-16
TXN_3072565,3,3,3.0,6.0,1,1,2023-07-09
TXN_9544977,2,4,1.0,4.0,2,0,2023-07-04
TXN_8374101,4,5,5.0,25.0,1,1,2023-08-16
TXN_5814878,6,2,4.0,8.0,2,1,2023-04-02
TXN_2398895,3,5,3.0,15.0,2,0,2023-04-04
TXN_1205020,7,5,1.5,7.5,0,1,2023-10-03
TXN_1631377,1,5,2.0,10.0,2,1,2023-06-07
TXN_8116676,0,2,3.0,6.0,2,1,2023-09-16
TXN_4116036,4,2,3.0,10.0,1,0,2023-01-22
TXN_3172090,3,1,3.0,3.0,1,1,2023-05-09
TXN_5193568,3,3,3.0,9.0,0,1,2023-12-10
TXN_3725152,1,5,2.0,10.0,2,1,2023-07-08
TXN_8724711,4,3,5.0,15.0,0,0,2023-02-07
TXN_9477344,3,2,1.0,2.0,1,0,2023-09-30
TXN_5899361,0,1,3.0,3.0,1,1,2023-08-08
TXN_8261380,0,3,3.0,9.0,0,0,2023-10-01
TXN_1188551,3,2,2.0,4.0,2,1,2023-03-20
TXN_1887250,7,3,1.5,6.0,2,1,2023-05-15
TXN_4799873,2,3,1.0,3.0,2,0,2023-03-04
TXN_9691151,1,4,2.0,8.0,2,0,2023-08-23
TXN_3014261,4,4,5.0,20.0,0,0,2023-11-29
TXN_9987991,6,5,4.0,16.0,1,1,2023-02-21
TXN_1093668,1,2,2.0,4.0,2,1,2023-05-18
TXN_8279966,1,5,2.0,6.0,0,0,2023-08-24
TXN_3977835,7,5,3.0,7.5,2,0,2023-05-06
TXN_1758689,6,3,4.0,12.0,0,1,2023-02-17
TXN_4312977,3,1,3.0,3.0,2,0,2023-03-15
TXN_6503526,2,5,3.0,5.0,1,0,2023-10-20
TXN_8676485,4,2,5.0,10.0,2,0,2023-04-28
TXN_7176851,7,4,1.5,6.0,1,1,2023-11-20
TXN_8695037,6,5,4.0,8.0,2,1,2023-01-24
TXN_6632882,6,1,4.0,4.0,2,0,2023-04-30
TXN_7775016,5,5,4.0,20.0,0,0,2023-09-27
TXN_2176024,1,5,3.0,10.0,2,0,2023-02-03
TXN_7051683,3,3,3.0,9.0,2,0,2023-11-16
TXN_3670041,6,3,4.0,12.0,2,1,2023-03-22
TXN_5124080,2,1,1.0,1.0,1,0,2023-01-14
TXN_3317649,5,3,4.0,12.0,2,1,2023-11-06
TXN_3953316,2,2,1.0,2.0,2,1,2023-06-06
TXN_6160209,4,3,5.0,15.0,2,0,2023-07-28
TXN_7089316,7,2,1.5,3.0,0,0,2023-11-27
TXN_5421310,1,5,2.0,8.0,2,0,2023-06-10
TXN_9081409,3,1,3.0,6.0,1,0,2023-06-16
TXN_6850528,2,3,1.0,3.0,0,0,2023-10-13
TXN_6900182,6,3,4.0,6.0,0,0,2023-09-10
TXN_2643748,4,3,5.0,15.0,0,1,2023-11-28
TXN_4858908,0,2,3.0,6.0,0,0,2023-02-11
TXN_8972137,3,4,3.0,12.0,1,0,2023-05-15
TXN_2828785,6,1,4.0,4.0,2,0,2023-01-24
TXN_3489721,1,3,2.0,6.0,0,1,2023-09-27
TXN_5223702,6,4,4.0,16.0,1,1,2023-06-23
TXN_2788676,2,2,1.0,2.0,2,1,2023-11-05
TXN_1643447,3,1,3.0,3.0,2,1,2023-09-03
TXN_5172164,7,3,1.5,4.5,2,0,2023-09-13
TXN_2818867,4,3,5.0,15.0,0,1,2023-01-11
TXN_1303984,4,4,5.0,20.0,2,1,2023-07-24
TXN_3373078,6,4,4.0,16.0,2,0,2023-12-01
TXN_3982146,1,3,2.0,6.0,2,0,2023-07-09
TXN_1185156,6,4,4.0,16.0,2,1,2023-03-23
TXN_6720290,6,1,4.0,4.0,2,0,2023-01-25
TXN_9365447,3,2,1.5,3.0,0,1,2023-12-10
TXN_7701878,6,4,4.0,16.0,1,0,2023-08-11
TXN_7677817,3,5,2.0,2.0,1,1,2023-01-17
TXN_9983530,6,3,4.0,12.0,2,1,2023-01-04
TXN_4755934,7,2,1.5,3.0,0,1,2023-12-29
TXN_2931198,0,2,3.0,6.0,1,0,2023-04-21
TXN_7426387,6,5,4.0,20.0,0,1,2023-10-30
TXN_3182547,3,5,3.0,9.0,2,1,2023-07-28
TXN_6980463,4,1,5.0,5.0,2,0,2023-09-03
TXN_6708165,3,5,3.0,15.0,2,0,2023-10-19
TXN_4310629,0,3,3.0,9.0,1,1,2023-10-02
TXN_4650611,1,1,2.0,2.0,1,1,2023-10-14
TXN_7952232,7,4,1.5,6.0,0,1,2023-03-31
TXN_1593691,5,2,4.0,8.0,2,1,2023-03-11
TXN_3781198,0,3,3.0,9.0,2,0,2023-11-04
TXN_3585464,2,3,1.0,3.0,2,1,2023-09-12
TXN_8286164,6,1,4.0,6.0,2,0,2023-03-08
TXN_8851113,7,3,1.5,4.5,2,1,2023-12-23
TXN_9131136,3,2,3.0,6.0,1,1,2023-03-20
TXN_1449065,4,2,5.0,10.0,0,1,2023-10-03
TXN_1230311,3,3,3.0,9.0,2,1,2023-08-14
TXN_2325484,4,1,3.0,5.0,2,1,2023-08-16
TXN_2647425,3,4,3.0,12.0,1,1,2023-07-30
TXN_5525916,1,2,2.0,4.0,0,1,2023-03-02
TXN_4297979,1,1,2.0,2.0,2,0,2023-08-14
TXN_1686323,6,4,4.0,16.0,2,0,2023-11-30
TXN_5373154,0,3,3.0,9.0,2,1,2023-04-06
TXN_6225571,6,2,4.0,8.0,1,1,2023-09-13
TXN_9772556,1,5,2.0,10.0,2,1,2023-10-20
TXN_3033598,5,5,4.0,6.0,0,1,2023-03-12
TXN_4382956,3,4,1.5,6.0,1,1,2023-11-16
TXN_8117583,4,1,5.0,5.0,0,0,2023-02-25
TXN_1101527,6,5,4.0,20.0,2,1,2023-04-20
TXN_2118759,1,2,2.0,4.0,2,1,2023-08-07
TXN_7603948,0,3,3.0,9.0,1,1,2023-01-28
TXN_5519424,7,2,1.5,3.0,2,1,2023-09-23
TXN_3483911,4,1,5.0,5.0,2,1,2023-07-10
TXN_5447967,6,2,3.0,8.0,1,1,2023-06-06
TXN_2893987,0,4,3.0,12.0,2,1,2023-05-31
TXN_5120215,1,2,2.0,4.0,2,1,2023-10-29
TXN_4417257,4,5,5.0,25.0,2,1,2023-05-06
TXN_2871592,2,4,1.0,4.0,0,0,2023-08-07
TXN_8283199,3,3,3.0,9.0,2,1,2023-01-23
TXN_1571874,0,1,3.0,3.0,2,1,2023-07-10
TXN_6534833,4,4,5.0,6.0,2,0,2023-12-14
TXN_6027500,6,4,4.0,16.0,2,1,2023-09-22
TXN_7029944,2,2,1.0,2.0,0,1,2023-04-17
TXN_3075169,5,5,4.0,8.0,1,0,2023-06-25
TXN_9791421,5,1,4.0,4.0,0,1,2023-07-15
TXN_6359031,1,1,2.0,2.0,2,1,2023-02-28
TXN_8236432,4,1,5.0,5.0,2,1,2023-12-04
TXN_7359566,1,1,2.0,2.0,0,0,2023-04-06
TXN_4813580,5,3,4.0,12.0,2,1,2023-04-15
TXN_9940829,6,3,4.0,12.0,2,0,2023-04-04
TXN_4583957,2,2,1.0,2.0,1,1,2023-10-08
TXN_8187222,1,4,2.0,8.0,1,1,2023-03-08
TXN_1298084,3,2,1.5,3.0,1,1,2023-01-02
TXN_4403699,3,1,1.0,1.0,1,1,2023-08-19
TXN_9005782,7,4,1.5,6.0,2,0,2023-06-18
TXN_5083311,5,4,4.0,16.0,2,1,2023-04-30
TXN_8847610,3,3,3.0,9.0,2,1,2023-12-06
TXN_9817102,1,3,2.0,6.0,1,0,2023-02-22
TXN_5566774,7,3,1.5,4.5,2,0,2023-03-29
TXN_5555790,7,5,3.0,7.5,1,0,2023-02-19
TXN_3575713,3,5,1.5,1.5,0,1,2023-02-18
TXN_5811955,4,2,5.0,10.0,1,1,2023-06-29
TXN_5406762,4,4,5.0,20.0,1,1,2023-09-12
TXN_3039985,2,5,1.0,5.0,2,0,2023-04-08
TXN_1424056,6,1,4.0,4.0,0,1,2023-07-31
TXN_1193221,7,3,1.5,4.5,1,0,2023-10-21
TXN_8610501,5,5,4.0,20.0,0,1,2023-09-29
TXN_9587445,1,4,2.0,8.0,2,0,2023-08-24
TXN_3694901,2,2,1.0,2.0,2,0,2023-08-16
TXN_5749454,3,5,3.0,12.0,2,1,2023-12-04
TXN_8356048,3,5,4.0,20.0,0,1,2023-06-05
TXN_3480278,6,4,3.0,16.0,2,0,2023-12-26
TXN_9252414,7,1,3.0,1.5,2,0,2023-11-13
TXN_3010103,3,5,4.0,20.0,2,1,2023-02-14
TXN_6699408,2,5,1.0,5.0,0,1,2023-12-22
TXN_6400351,3,2,3.0,6.0,2,1,2023-08-11
TXN_1559512,3,5,3.0,15.0,1,1,2023-11-28
TXN_6091543,1,3,2.0,6.0,2,0,2023-07-04
TXN_2842641,0,1,3.0,3.0,2,0,2023-06-11
TXN_8875043,4,4,5.0,20.0,2,1,2023-02-21
TXN_8212783,4,3,3.0,15.0,1,0,2023-03-30
TXN_7343062,5,5,4.0,20.0,2,0,2023-08-11
TXN_2535099,5,5,4.0,20.0,1,0,2023-02-10
TXN_2951148,5,4,4.0,16.0,0,0,2023-02-21
TXN_1294101,7,5,1.5,7.5,2,1,2023-03-31
TXN_5579227,6,5,4.0,16.0,2,1,2023-06-22
TXN_8534360,3,5,3.0,15.0,2,1,2023-02-15
TXN_4336247,1,5,2.0,10.0,2,1,2023-03-03
TXN_7101384,1,1,3.0,2.0,2,1,2023-04-23
TXN_1356599,2,2,1.0,2.0,0,1,2023-12-14
TXN_4568452,2,3,1.0,3.0,2,0,2023-01-14
TXN_5036856,1,5,2.0,10.0,0,0,2023-03-27
TXN_5167925,3,1,3.0,3.0,2,1,2023-09-11
TXN_1345440,4,5,5.0,25.0,0,1,2023-06-20
TXN_8043218,4,2,5.0,10.0,0,0,2023-10-23
TXN_4026277,7,3,1.5,4.5,2,0,2023-08-27
TXN_4991731,7,5,1.5,1.5,2,1,2023-11-07
TXN_6196052,6,5,4.0,6.0,0,1,2023-04-07
TXN_9563024,2,3,3.0,3.0,2,0,2023-09-27
TXN_8326905,1,5,2.0,10.0,2,1,2023-03-10
TXN_3474333,3,3,3.0,9.0,1,1,2023-01-13
TXN_9918597,6,4,4.0,16.0,2,0,2023-10-17
TXN_3460926,3,3,3.0,9.0,2,1,2023-03-25
TXN_2671272,6,1,4.0,4.0,2,1,2023-02-13
TXN_8437157,6,4,4.0,16.0,1,1,2023-02-09
TXN_3401287,3,3,4.0,12.0,0,1,2023-02-12
TXN_7309365,0,2,3.0,6.0,0,1,2023-08-31
TXN_2175096,3,1,1.5,1.5,2,0,2023-02-25
TXN_8872997,5,4,4.0,16.0,1,0,2023-01-31
TXN_8425085,3,1,3.0,3.0,1,1,2023-12-23
TXN_3237919,5,1,4.0,4.0,2,1,2023-02-04
TXN_4713643,1,5,3.0,10.0,2,1,2023-08-10
TXN_4806003,2,5,1.0,5.0,1,1,2023-08-06
TXN_9089797,1,1,2.0,2.0,1,1,2023-09-19
TXN_5449092,3,4,3.0,12.0,2,1,2023-06-11
TXN_6097144,3,5,3.0,15.0,2,1,2023-01-27
TXN_6483589,3,3,3.0,9.0,2,1,2023-10-13
TXN_8516055,3,5,4.0,20.0,1,1,2023-04-17
TXN_5430694,4,5,5.0,25.0,2,1,2023-08-24
TXN_2078232,7,1,1.5,1.5,2,1,2023-06-11
TXN_7551689,2,5,1.0,5.0,0,1,2023-09-16
TXN_8408103,5,5,4.0,6.0,2,1,2023-06-01
TXN_5862795,4,2,3.0,10.0,2,1,2023-02-25
TXN_9348801,0,1,3.0,3.0,2,1,2023-11-29
TXN_8688565,6,5,4.0,20.0,2,1,2023-05-23
TXN_3067195,4,3,5.0,15.0,0,1,2023-12-03
TXN_2710603,6,5,4.0,20.0,2,1,2023-02-02
TXN_8978004,1,2,2.0,4.0,2,0,2023-04-01
TXN_9679889,5,3,4.0,12.0,1,0,2023-06-18
TXN_9818163,7,2,3.0,3.0,2,1,2023-10-23
